photo,room_num,area,price,orientation,h_num,s_num
https://img.0756fang.com/Upload/Dictionary/2022-01/202201021213086152.png,4室2厅2卫,114.0㎡,10175元,南北通,4,2247
https://img.0756fang.com/Upload/Dictionary/2022-01/202201021215201464.png,2室2厅1卫,76.0㎡,10263元,东南,5,2247
https://img.0756fang.com/,2室2厅1卫,58.5㎡,11111元,南,0,2293
https://img.0756fang.com/,2室2厅1卫,77.2㎡,15932元,南,1,2293
https://img.0756fang.com/,3室2厅2卫,96.7㎡,11375元,南北通,2,2293
https://img.0756fang.com/,3室2厅2卫,105.0㎡,16000元,南北通,3,2293
https://img.0756fang.com/,3室2厅2卫,105.0㎡,16000元,南北通,4,2293
https://img.0756fang.com/Upload/Dictionary/2020-09/s658481EB32B947148DDE7E1839E9CDE9.jpg,3室2厅2卫,95.0㎡,11578元,南,0,2053
https://img.0756fang.com/Upload/Dictionary/2020-09/s6800010605E144D4912F6801EE2009DC.jpg,4室2厅2卫,114.0㎡,10964元,东南,1,2053
https://img.0756fang.com/Upload/Dictionary/2020-11/sF8F7C0484B0D4E18999F9D01420C7127.jpg,3室2厅1卫,81.0㎡,11728元,南,2,2053
https://img.0756fang.com/Upload/Dictionary/2017-08/4589b45e-6d6b-492a-89f7-5887aaf45ee0.jpg,3室2厅1卫,0.0㎡,0元,南北通,0,49
https://img.0756fang.com/Upload/Dictionary/2021-11/202111191001311651.jpg,3室2厅1卫,77.0㎡,11038元,南,0,2226
https://img.0756fang.com/Upload/Dictionary/2019-08/66ad4b0a-0670-449c-b90a-5596589d92a5.jpg,2室2厅1卫,71.0㎡,13098元,南,0,1313
https://img.0756fang.com/Upload/Dictionary/2019-08/66ad4b0a-0670-449c-b90a-5596589d92a5.jpg,2室2厅1卫,71.0㎡,13098元,南,1,1313
https://img.0756fang.com/Upload/Dictionary/2019-08/217d2d07-69c2-492b-9c6c-727caebc4c72.jpg,3室2厅2卫,95.0㎡,12947元,东南,2,1313
https://img.0756fang.com/Upload/Dictionary/2019-08/d239d8da-a4a6-47fa-b163-b515a8e3bbde.jpg,3室2厅2卫,95.0㎡,12947元,东南,3,1313
https://img.0756fang.com/Upload/Dictionary/2019-08/9a53b51c-74c6-4845-a833-cbaced934ae7.jpg,1室1厅1卫,37.0㎡,15675元,北,4,1313
https://img.0756fang.com/Upload/Dictionary/2019-08/9a53b51c-74c6-4845-a833-cbaced934ae7.jpg,1室1厅1卫,37.0㎡,15675元,北,5,1313
https://img.0756fang.com/Upload/Dictionary/2019-08/94c68f22-d07b-40f4-ae65-4d19b97a5b61.jpg,4室2厅2卫,119.0㎡,13277元,东南,6,1313
https://img.0756fang.com/Upload/Dictionary/2019-08/7b68f173-1a29-4279-a630-b276aa92a2da.jpg,2室1厅1卫,57.0㎡,14035元,北,7,1313
